program_id,cpu_id,gpu_id,ram,dx,storage,os,spec_class
4551,400,1153.0,1,10,0.25,Windows XP,0
4551,400,1153.0,4,10,0.25,Windows 7,1
4552,400,1103.0,1.0,,,Windows XP/7/8/10,0
4553,254,911.0,4,Version 11,25,"Windows 7 SP1 64bit, Windows 8.1 64bit Windows 10 64bit",0
4553,180,1098.0,8,Version 11,25,"Windows 7 SP1 64bit, Windows 8.1 64bit Windows 10 64bit",1
4555,162,421.0,2,Version 9.0,2,"Windows 7 or later, 64-bit",0
4555,114,1004.0,2,Version 11,2,"Windows 7 or later, 64-bit",1
4556,162,421.0,1,Version 9.0c,2,Windows 7 or later,0
4556,114,1004.0,2,Version 11,2,Windows 7 or later,1
4557,380,1079.0,4,Version 10,13,Windows 7/8.1/10 (64-bit versions),0
4557,180,108.0,8,Version 11,13,Windows 7/8.1/10 (64-bit versions),1
4558,413,1004.0,6,,12,"Windows 7, Windows 8.1, Windows 10 (64bit versions required)",0
4558,40,898.0,16,,12,"Windows 7, Windows 8.1, Windows 10 (64bit versions required)",1
4559,400,1173.0,0.5,DirectX®: 9.0c,0.512,"MS Windows ® XP SP3, MS Windows ® Vista SP1, Windows ® 7",0
4560,400,200.0,2,Version 9.0c,5,Windows XP SP3/Vista/Windows 7/8,0
4562,182,1153.0,2,Version 9.0c,4,Windows 7/Windows 8/Windows 10,0
4563,158,,4,,2,"Windows 10, 64-bit",0
4564,390,200.0,4,,30,Windows 7 64-bit or newer,0
4564,181,1153.0,8,,30,Windows 7 64-bit or newer,1
4565,259,1153.0,6,,50,"Windows 7, 64-bit",0
4565,181,102.0,8,,50,"Windows 10, 64-bit",1
4566,147,1007.0,8,Version 11,25,Windows 7/8/10 (64-bit),0
4566,345,1098.0,16,Version 11,25,Windows 7/8/10 (64-bit),1
4567,401,1072.0,8,,2,"Windows 7, 64-bit",0
4567,238,1106.0,8,,2,"Windows 10, 64-bit",1
4568,400,1173.0,1,DirectX 9.0c,5,Windows XP / Vista / 7,0
4569,400,1173.0,2,,0.25,Windows: XP SP2 or later,0
4570,182,,2,Version 9.0c,,Windows 7,0
4571,238,1072.0,1,,1,Windows 7 / 8 / 10,0
4571,238,,2,,1,Windows 10,1
4572,316,123.0,1,,2,Windows XP SP2,0
4574,287,421.0,6,Version 9.0c,,"Windows Vista, 7, 8, 10 - 64 bit",0
4574,315,1007.0,8,Version 9.0c,,"Windows Vista, 7, 8, 10 - 64 bit",1
4575,400,1105.0,4,9.0c,31,Windows 7,0
4575,320,1105.0,8,9.0c,45,Windows 10 (64-bit),1
4576,277,94.0,16,,,Windows 10 (64-bit),0
4576,42,898.0,16,,,Windows 10 (64-bit),1
4577,400,200.0,1,,,"Windows XP, Vista, 7 ",0
4577,424,1105.0,2,,,"Windows XP, Vista, 7 ",1
4578,287,1153.0,4,Version 9.0c,30,Windows 7 or higher,0
4579,186,102.0,8,,,Windows 10,0
4579,223,674.0,12,,,Windows 10,1
4580,287,1079.0,8,Version 11,5,Windows 7/8.1/10 x64,0
4581,400,,0.5,DirectX 8 or later,0.05,Windows XP/Vista/7,0
4582,400,1153.0,4,,2,Windows 7 or greater,0
4583,182,1153.0,4,Version 9.0,3,Windows XP SP2+,0
4584,259,1097.0,2,Version 9.0c,4,Windows 7 / 8.1 / 10,0
4585,114,1068.0,4,Version 11,3,Windows 10,0
4585,114,1004.0,6,Version 11,3,Windows 10,1
4586,169,1102.0,4,,12,Windows 7 (SP1) 64bit,0
4587,400,1173.0,0.25,DirectX® 9.0c,1.2,Windows 2000/XP,0
4587,400,1173.0,0.5,DirectX® 9.0c,1.2,Windows 2000/XP,1
4588,400,1173.0,0.25,DirectX® 9.0c,1.2,Windows 2000/XP,0
4588,400,1173.0,0.5,DirectX® 9.0c,1.2,Windows 2000/XP,1
4589,400,1173.0,0.25,DirectX® 9.0c,1.2,Windows 2000/XP,0
4589,400,1173.0,0.5,DirectX® 9.0c,1.2,Windows 2000/XP,1
4590,400,1173.0,0.25,DirectX® 9.0c,1.2,Windows 2000/XP,0
4590,400,1173.0,0.5,DirectX® 9.0c,1.2,Windows 2000/XP,1
4591,182,1153.0,4,Version 10,0.35,Windows 7 SP2+,0
4591,400,1153.0,8,Version 12,1,Windows 10,1
4592,123,102.0,8,Version 11,10,"Windows 10, 64-bit",0
4592,223,990.0,16,Version 11,10,"Windows 10, 64-bit",1
4593,424,1065.0,4,,7,Windows 7 (64-bit),0
4594,162,112.0,2,,2,Windows XP / Vista / 7 / 8,0
4594,114,1103.0,4,,2,Windows 8,1
4596,400,,2,Version 10,0.268,Windows XP,0
4596,285,,4,Version 10,0.268,Windows 7,1
4597,400,200.0,0.25,DirectX–9.0c,2.6,Windows ME/2000/XP/Vista*,0
4597,400,1103.0,1,DirectX–9.0c,2.6,Windows ME/2000/XP/Vista*,1
4598,400,123.0,0.5,DirectX 9.0c,8,Windows XP,0
4598,400,200.0,1,DirectX 9.0c,8,Windows XP,1
4599,400,1105.0,2,9.0c,3,Windows XP,0
4599,400,1153.0,4,9.0c,3,Windows 7,1
4600,400,1173.0,1.0,DirectX 9.0c,3.5,Windows XP/2000/Vista,0
4600,400,200.0,2.0,DirectX 9.0c,3.5,Windows XP/2000/Vista,1
4601,316,1106.0,4,Version 11,10,"Windows 10 or higher, 64-bit",0
4601,169,1153.0,4,Version 11,10,"Windows 10 or higher, 64-bit",1
4602,156,1102.0,8,Version 12,30,"Windows 10, 64-bit",0
4602,156,1079.0,8,Version 12,30,"Windows 10, 64-bit",1
4603,285,1106.0,3,,,"Windows 7, 64-bit",0
4603,254,1153.0,4,,,"Windows 10, 64-bit",1
4604,285,1153.0,2,Version 11,14,Windows 8.1,0
4604,169,421.0,4,Version 11,14,Windows 10,1
4605,414,1102.0,8,Version 11,41,"Windows 10, 64-bit",0
4605,414,1079.0,8,Version 11,41,"Windows 10, 64-bit",1
4606,209,1007.0,6,Version 11,25,"8.1, 64bits",0
4606,364,1004.0,8,Version 11,25,"10, 64bits",1
4607,254,1153.0,6,Version 11,20,"Windows 10, 64-bit",0
4607,380,1102.0,8,Version 11,20,"Windows 10, 64-bit",1
4608,400,558.0,0.25,Direct X 8.1,1.5,Windows® 98SE/ME/2000/XP (only),0
4608,400,,0.5,DirectX 8.1,1.5,Windows® 98SE/ME/2000/XP (only),1
4609,287,1153.0,4,Version 11,12,Windows 7x64 / Windows 8.1x64 / Windows 10x64,0
4609,307,911.0,8,Version 11,12,Windows 7x64 / Windows 8.1x64 / Windows 10x64,1
4610,287,911.0,6,Version 11,12,"Windows 7 64 bit, Windows 8.1 64 bit",0
4610,307,999.0,8,Version 11,12,Windows 10 64 bit,1
4611,400,1153.0,2,Version 9.0,6,"Windows XP, VISTA, 7 SP1+, 8, 10",0
4611,400,1153.0,4,Version 9.0,6,"Windows XP, VISTA, 7 SP1+, 8, 10",1
4612,320,1106.0,6,Version 11,4,Windows 7,0
4612,374,1007.0,8,Version 11,4,Windows 7,1
4613,303,1106.0,8,Version 11,103,Windows 10 64bit,0
4613,103,999.0,16,Version 11,103,Windows 10 64bit,1
4614,147,1007.0,8,,5,Windows 10 x64,0
4614,273,872.0,8,,5,Windows 10 x64,1
4616,317,200.0,2,,,Windows 7/8/10,0
4616,147,200.0,4,,,Windows 7/8/10,1
4617,22,1114.0,12,Version 11,10,"Windows 10, 64-bit",0
4617,274,4.0,12,Version 11,,"Windows 10, 64-bit",1
4618,254,1153.0,6,Version 11,35,"Windows 7 /  8 / 8.1 / 10, 64-bit",0
4618,216,1004.0,16,,,"Windows 10, 64-bit",1
4619,82,1007.0,8,Version 11,60,OS 64-bit Windows 7,0
4619,354,990.0,16,Version 11,60,OS 64-bit Windows 7 / 64-bit Windows 8 (8.1) or Windows 10,1
4620,425,1068.0,1,Version 11,,Windows 10 64-bit,0
4620,209,1102.0,4,Version 11,,Windows 10 64-bit,1
4621,375,1173.0,2,Version 9.0c,,Windows XP SP2+,0
4622,167,1098.0,8,Version 11,30,Windows 10 (64-bit),0
4623,401,1097.0,1.953125,Version 9.0c,0.7,Windows 7 and up,0
4623,114,1065.0,3.90625,Version 9.0c,0.7,Windows 7 and up,1
4624,108,1153.0,8,,8,"Windows 10, 64-bit",0
4624,274,1057.0,8,,8,"Windows 10, 64-bit",1
4625,216,1135.0,8,,16,Windows 10 64Bit,0
4625,273,1135.0,8,,18,Windows 10 64Bit,1
4626,374,1031.0,8,Version 11,30,"Win 10, 8 and 7 SP1+ (64 bit)",0
4626,263,872.0,16,Version 11,30,"Win 10, 8 and 7 SP1+ (64 bit)",1
4627,202,1106.0,4,Version 11,1.8,"WINDOWS® 7, 8.1, 10 (64bit)",0
4627,186,1007.0,4,Version 11,1.8,"WINDOWS® 7, 8.1, 10 (64bit)",1
4628,363,1153.0,4,Version 10,10,Windows XP / 7 / 8.1 / 10,0
4628,156,107.0,8,Version 11,10,Windows 7 / 8.1 / 10 (64-bit),1
4629,113,1153.0,4,Version 11,,Windows 7 (64-bit) or better,0
4630,375,200.0,4,Version 9.0c,0.1,Windows 7 or later 64bit,0
4631,316,,1,DirectX9,2,Windows XP SP2,0
4631,287,123.0,2,DirectX10,2,Windows 7,1
4632,99,1098.0,8,Version 11,10,Windows 10 (64-bit),0
4633,400,1106.0,2,Version 10,0.3,"Windows 7, 8.1, 10 x86/x64",0
4634,328,1106.0,4,,14,Windows Vista 64-bit or newer,0
4634,380,1007.0,8,,14,Windows Vista 64-bit or newer,1
4635,328,421.0,4,,45,Windows Vista 64-bit or newer,0
4635,380,1004.0,8,,45,Windows 10 64-bit or newer,1
4636,82,1004.0,16,,35,Windows 10 64bit,0
4636,192,910.0,16,,35,(Windows 10 64bit),1
4637,400,1127.0,0.5,9.0,2.5,Windows XP/Windows Vista/Windows 7/Windows 8,0
4637,401,1106.0,1.0,9.0c,3.5,Windows XP/Windows Vista/Windows 7/Windows 8,1
4638,216,1098.0,6,Version 9.0c,0.9,Windows 7,0
4639,424,1153.0,4,Version 11,6,Windows 7,0
4639,216,1098.0,8,Version 11,,Windows 10 (64-Bit),1
4640,320,1007.0,8,,4,Windows 7 (64-bit),0
4640,320,1098.0,8,,4,Windows 10 (64-bit),1
4641,424,1153.0,2,,1,Windows 7 or higher,0
4643,400,,0.5,9.0,0.391,Windows XP/Vista,0
4644,400,1173.0,2,DirectX 9.0c,4,Windows XP / Windows Vista / Windows 7,0
4645,400,1185.0,0.5,DirectX® 9.0 ,4,Windows® XP/Vista,0
4645,400,123.0,1.0,DirectX® 9.0 ,4,Windows® XP/Vista,1
4646,400,1072.0,4,Version 9.0c,1,Microsoft® Windows® Vista / 7 / 8,0
4647,380,1079.0,4,Version 10,15,Windows 7/8.1/10 (64-bit versions),0
4648,400,1153.0,1,Version 9.0c,0.2,Windows 7,0
4649,400,1153.0,1,Version 9.0c,1,Windows 7+,0
4650,400,,2,,0.19,"Windows 10, 8.1, 8, 7, Vista, XP",0
4650,292,,4,,0.19,"Windows 10, 8.1, 8, 7, Vista, XP",1
4651,400,,2,,0.4,"Windows 10, 8.1, 8, 7, Vista, XP",0
4652,400,,2,,0.35,"Windows 10, 8.1, 8, 7, Vista, XP",0
4653,400,,2,,0.3,"Windows 10, 8.1, 8, 7, Vista, XP",0
4653,292,,4,,0.3,"Windows 10, 8.1, 8, 7, Vista, XP",1
4654,371,1103.0,0.5,DirectX 9.0c,0.446,"Windows XP, Vista, 7",0
4655,424,1072.0,1,,4,(Windows 7),0
4656,424,1153.0,2,Version 9.0c,0.6,Windows XP (Service Pack 2),0
4656,424,1153.0,4,Version 9.0c,0.6,Windows 7,1
4657,287,1153.0,2,Version 10.1,0.475,Windows 7 / 8 / 10 32 bit,0
4657,287,1068.0,2,Version 11,0.475,Windows 7 / 8 / 10 64 bit,1
4658,400,1103.0,2,,,"Windows 7, Windows 8, Windows 10 or Windows 11, 64-bit",0
4659,180,1079.0,8,Version 12,1,Windows 10 (64-bit),0
4659,265,876.0,16,Version 12,1,Windows 11 (64-bit),1
4660,401,1103.0,1,,0.5,Windows 8 (64 Bit),0
4660,263,1068.0,2,,1,Windows 10 (64 Bit),1
4661,182,1103.0,1,DirectX 9,0.3,Windows XP,0
4663,400,,0.5,,1,"Windows XP, Vista, or 7",0
4664,400,1127.0,0.5,,2,"Windows XP, Vista, 7, 8, or 10",0
4665,400,123.0,1,,5,Microsoft® Windows® XP/Vista,0
4666,351,911.0,4,,5,Windows 7 64-bit,0
4666,297,1004.0,8,,5,Windows 10 64-bit,1
4667,287,421.0,1,Version 9.0,4,Windows XP and above,0
4667,285,1079.0,4,Version 9.0,4,Windows 7 / 8 - 64-bit,1
4668,401,1173.0,2,,0.25,Windows XP,0
4669,302,896.0,8,Version 11,8,Windows 7 (SP1+)/8.1/10 64bit,0
4669,180,102.0,12,Version 11,8,Windows 7 (SP1+)/8.1/10 64bit,1
4670,162,421.0,6,Version 10,6,Win 7 64bit,0
4670,114,1079.0,8,Version 11,8,Win 7 + 64bit,1
4671,414,1065.0,4,Version 11,4,Win 7 - 64bit,0
4671,159,1004.0,8,Version 11,4,Win 10 - 64bit,1
4672,114,1007.0,4,,10,Windows 10,0
4672,40,872.0,4,,10,Windows 10,1
4673,369,1153.0,4.0,,22,Windows 7/8/8.1/10 (x64),0
4673,287,1102.0,8.0,,22,Windows 7/8/8.1/10 (x64),1
4674,242,108.0,8,,16,Windows 7 (SP1+)/8.1/10 64bit,0
4674,120,990.0,16,,16,Windows 10 64bit,1
4675,361,,4,9.0c,2,Windows Vista SP2 64-bit,0
4675,320,,8,9.0c,2,Windows Vista SP2 64-bit,1
4676,320,1153.0,8,Version 9.0c,5,Windows 7 Service Pack 1 (64 bit),0
4676,320,1103.0,12,Version 9.0c,7,Windows 10 (64-bit),1
4677,361,1153.0,4,,2,Windows 7 or later,0
4678,401,1097.0,2,Version 9.0c,0.65,Windows Vista/7/8/10,0
4678,114,1105.0,4,Version 11,0.65,Windows 7/8/10,1
4679,424,1103.0,8,,4,"Windows 7 or newer, 64-bit",0
4679,320,1103.0,8,,4,"Windows 7 or newer, 64-bit",1
4680,400,1173.0,0.5,9.0c,0.3,Windows XP SP2 / Vista / 7,0
4680,400,1173.0,1,9.0c,0.3,Windows XP SP2 / Vista / 7,1
4681,374,1097.0,6,11.0,20,64-bit Windows 7 or later,0
4681,181,896.0,6,11.0,20,64-bit Windows 7 or later,1
4683,82,896.0,8,Version 10,20,"Windows 7, 8, 8.1, 10 (64 bit only)",0
4683,192,872.0,16,Version 10,20,"Windows 7, 8, 8.1, 10 (64 bit only)",1
4684,400,,,,0.15,Windows XP or higher,0
4685,400,,0.5,DirectX 8 or later,0.065,Windows 2000/XP/Vista,0
4687,113,1153.0,4,11,15,Windows 10 - 64-Bit,0
4687,113,1153.0,8,11,15,Windows 10 - 64-Bit,1
4688,400,1153.0,4,10.0+,15,Windows 7/8 64bit,0
4688,320,1007.0,8,10.0+,15,Windows 7/8 64bit,1
4689,371,1153.0,4,11,20,Windows 7 64-bit/ Windows 8.1 64-bit/ Windows 10 64-bit,0
4689,180,1135.0,16,11.1,40,64-bit Windows 10 or later,1
4691,400,,1,9.0c,0.26,"Windows XP, Vista, Windows 7, Windows 8",0
4692,400,1173.0,0.125,Directx 8.1,0.5,Windows 98/ME/2000/XP,0
4692,400,1173.0,0.25,Directx 8.1,0.6,Windows 98/ME/2000/XP,1
4693,400,200.0,0.125,,,Windows XP/Vista/7/8,0
4694,389,1031.0,8,,4,Windows 7+,0
4695,400,1103.0,0.5,,0.027,Microsoft® Windows® Vista / 7 / 8,0
4696,400,1173.0,0.5,,0.15,Microsoft® Windows® XP / Vista / 7 / 8,0
4697,182,1153.0,2,Version 11,0.3,"Windows 7, 64-bit",0
4697,182,1153.0,8,Version 11,0.3,"Windows 10, 64-bit",1
4698,400,1103.0,2,Version 9.0c,1,Windows XP SP2,0
4698,114,1182.0,4,Version 11,1,Windows 8/10,1
4699,400,1105.0,3,9.0c,2,Windows XP Service Pack 3,0
4699,400,1105.0,3,9.0c,2,Windows 7,1
4700,162,,2,Version 9.0c,4,Windows® Vista/7/8/10,0
4701,182,1153.0,1,,4,Windows 7 or above,0
4702,400,1173.0,2,9.0c,1,Windows XP SP 2 / Vista / 7,0
4703,400,1153.0,4,Version 11,10,Windows 7 or higher;  64 bit version,0
4703,162,234.0,8,Version 11,10,Windows 10; 64 bit version,1
4704,186,1007.0,4,Version 11,8,Windows 7/8/10 64-Bit,0
4704,354,1004.0,8,Version 11,8,Windows 10 64-Bit,1
4705,317,1079.0,8,,12,Windows 10 64-Bit,0
4705,354,872.0,16,,12,Windows 10 64-Bit,1
4706,422,1102.0,2.0,Version 9.0,0.4,Windows Vista / Windows 7 / Windows 8.1,0
4707,400,1106.0,4,Version 10,1,7,0
4708,317,1079.0,4,Version 11,8,Windows 7,0
4708,180,1114.0,8,Version 11,9,Windows 10,1
4709,400,,2,Version 9.0,0.15,Windows 7,0
4710,400,200.0,4,Version 10,0.5,Windows 10,0
4711,400,200.0,4,Version 10,1.0,Windows 10 or above,0
4712,375,,1,,0.05,Windows XP SP3 or newer,0
4713,209,1072.0,2,Version 9.0c,1,Windows 7/8/10,0
4713,424,,4,Version 12,2,Windows 7/8/10,1
4714,424,,2,Version 11,0.16,Microsoft Windows 7 with SP1,0
4714,320,1153.0,8,Version 11,0.2,Microsoft Windows 10,1
4715,400,,2,Version 9.0,0.4,Windows XP,0
4715,400,,4,Version 9.0,0.4,Windows Vista / 7 / 8 / 10,1
4716,162,112.0,4,,3,Windows 7,0
4717,414,1065.0,8,Version 11,12,Windows® 7 64bit,0
4717,163,1098.0,10,Version 11,12,Windows® 10 64bit,1
4718,114,872.0,8,,20,"Windows 10, 64-bit",1
4719,114,1031.0,8,,30,Windows 7 64-bit,0
4719,40,872.0,16,,30,Windows 10 64-bit,1
4720,424,886.0,2,Version 9.0,2,"Windows 7, 64-bit",0
4720,285,1004.0,4,Version 11,3,"Windows 10, 64-bit",1
4721,424,1153.0,2,DirectX 9.0,3,Windowx XP / Vista / 7,0
4721,320,1173.0,4,DirectX 10,3,Windows 7,1
4722,363,1004.0,8,Version 11,10,Windows 8.1 or Windows 10 (64bit versions),0
4723,400,1153.0,0.5,DirectX® 8,,Windows® Vista/XP/2000,0
4723,400,1102.0,1,DirectX® 9,,Windows® Vista/XP/2000,1
4724,424,200.0,2,DirectX 9.0c compatible,7.6,Windows 7 / Vista / XP,0
4725,417,421.0,4,Version 11,2,"64bit Versions of Windows 7, Windows 8, Windows 10",0
4725,254,911.0,4,Version 11,2,"64bit Versions of Windows 7, Windows 8, Windows 10",1
4726,424,123.0,2,Version 9.0c,11,Windows 8.1/Windows 7 / Vista / XP,0
4727,375,1153.0,1,,0.25,Windows 8 or newer,0
4728,400,200.0,1,"DirectX® 9.0c, June 2010 update ",1,Windows® XP/Vista™/7 ,0
4729,182,,3.90625,,0.75,Windows 7+,0
4730,82,1004.0,8,Version 11,35,"Windows 7 SP1 (x64), Windows 8 (x64), Windows 10 (x64)",0
4730,40,1135.0,16,Version 12,35,"Windows 7 SP1 (x64), Windows 8 (x64), Windows 10 (x64)",1
4731,174,1102.0,12,Version 11,15,64-bit Windows 7/8.1/10,0
4731,22,990.0,16,Version 11,15,64-bit Windows 10,1
4732,400,,0.015625,7.0,0.4,Windows XP or higher,0
4732,400,,0.03125,7.0,0.4,Windows XP or higher,1
4733,400,200.0,0.125,8.0,1.2,"Windows XP SP3/Vista/7/8/10
",0
4733,400,1173.0,0.375,8.0,1.2,"Windows XP SP3/Vista/7/8/10
",1
4734,424,1173.0,2,DirectX 9.0c,13.5,Windows 7 / Vista / XP,0
4735,320,,8,Version 11,35,"Windows 8 and 10, 64-bit",0
4735,320,973.0,8,Version 11,35,"Windows 8 and 10, 64-bit",1
4736,238,,4,Version 10,4,"Windows Vista, 7, 8 and 10",0
4736,328,,8,Version 10,4,"Windows Vista, 7, 8 and 10",1
4737,114,,4,,4,"Windows Vista, 7, 8 and 10",0
4739,375,,2,Version 9.0c,0.5,Windows XP SP2+,0
4740,400,1173.0,2,DirectX®: 9.0c,1.6,Windows® XP / Vista,0
4741,400,1173.0,1.0,Version 9.0c,1.2,XP SP2,0
4742,202,1007.0,6,Version 10,2,Windows 7 64-bit,0
4742,332,1079.0,8,Version 10,2,"WINDOWS® 7, 8, 8.1, 10 (64-BIT Required)",1
4743,400,1103.0,,DirectX 9.0b,,"Windows 98, Me, 2000, XP, Vista",0
4744,400,1173.0,0.5,DirectX 8.0 or Higher,1,Windows(r) XP/VistaT 32/64-bit,0
4744,400,123.0,1,DirectX 8.0 or Higher,1,Windows(r) XP/VistaT 32/64-bit,1
4745,287,1079.0,4,Version 11,6,Windows 8 (64-bit) or newer,0
4746,281,1153.0,0.25,DirectX 8.1,0.6,Microsoft Windows 98/2000/XP,0
4746,400,1103.0,0.25,DirectX 8.1,0.6,Microsoft Windows 98/2000/XP,1
4747,174,1153.0,4,Version 11,3,64-bit Windows 7 or higher,0
4747,410,1127.0,8,Version 11,3,64bit Windows 7 or higher,1
4748,82,1079.0,6,Version 11,8,64-bit Windows 7,0
4748,353,1004.0,6,Version 11,8,64-bit Windows 7 or 64-bit Windows 8 (8.1) or Windows 10,1
4750,400,123.0,1,9.0c,,Windows 2000/XP/Vista,0
4750,424,200.0,1,9.0c,,Windows 2000/XP/Vista,1
4751,218,1004.0,8,,18,Windows 10 (64-Bit versions),0
4751,265,876.0,16,,18,Windows 10 (64-Bit versions),1
4752,302,102.0,8,Version 10,10,Windows 7/8/8.1/10 64bit,0
4752,180,910.0,16,Version 11,10,Windows 7/8/8.1/10 64bit,1
4753,400,1173.0,2,9.0c,0.8,Windows XP SP2 / Windows Vista,0
4753,400,123.0,4,9.0c,0.8,Windows 7 / Windows 8 / Windows 10,1
4754,424,1097.0,4,Version 9.0c,1.2,Windows 7 / 8 / 10,0
4754,285,1153.0,6,Version 9.0c,1.2,Windows 7 / 8 / 10 (64-bit),1
4755,400,1103.0,0.5,DirectX 9.0c,2.2,Microsoft Windows 2000 or XP with latest service pack installed,0
4755,400,1127.0,1,DirectX 9.0c,2.2,Microsoft Windows 2000 or XP with latest service pack installed,1
4756,216,911.0,8,DX 11,20,Windows 7/8/10 (64-bit versions),0
4756,180,1135.0,16,DX 11,20,Windows 7/8/10 (64-bit versions),1
4758,186,1098.0,8,,,Windows 7/8.1/10 (64-bit),0
4758,265,898.0,8,,,Windows 7/8.1/10 (64-bit),1
4759,424,1106.0,3,9.0c,1.5,"Windows XP, Vista, 7",0
4760,238,1072.0,5,Version 9.0c,14,Windows XP Service Pack 3,0
4760,287,1004.0,8,Version 9.0c,14,Windows 10 (64-bit),1
4761,400,1106.0,2,DirectX 9.0c,2,"Windows XP Sp3, Windows Vista Sp2, Windows 7, Windows 8",0
4762,182,,1,DirectX 11,0.2,"Windows 7, 8, 8.1, or 10 (or Vista with DirectX 11)",0
4763,285,200.0,2,9.0,1.5,Windows XP SP2,0
4764,400,200.0,2,Version 9.0c,3.0,"Windows XP SP2, Windows Vista SP1, Windows 7",0
4764,400,1106.0,4,Version 9.0c,3.0,"Windows XP SP2, Windows Vista SP1, Windows 7",1
4765,283,1098.0,8,Version 9.0,20,Windows 10 (64-bit versions only),0
4765,124,598.0,8,Version 11,0.02,Windows 10/11 (64-bit versions only),1
4766,400,,0.0625,DirectX 5 or above compatibility,1.5,Windows XP SP2 or above,0
4767,169,1153.0,4,Version 11,4,Windows 7 or newer,0
4767,79,1005.0,8,Version 11,4,Windows 7 or newer,1
4768,401,123.0,2,DirectX 9.0 or 10.0 libraries (included on disc),8,Windows® XP/Windows Vista®,0
4768,424,123.0,2,DirectX 9.0 or 10.0 libraries (included on disc),8,Windows® XP/Windows Vista®,1
4769,401,1173.0,2,DirectX 9.0c,8,Windows XP (SP3) / Windows Vista (SP2) / Windows 7,0
4769,424,200.0,2,DirectX 9.0c,8,Windows XP (SP3) / Windows Vista (SP2) / Windows 7,1
4771,400,1103.0,0.25,DirectX 9.0b,1.4,Win 98 SE/ME/2000/XP Only,0
4771,400,1236.0,0.25,DirectX 9.0b,1.4,Win 98 SE/ME/2000/XP Only,1
4773,400,1103.0,0.25,DirectX 9.0c,1.0,Windows 2000/XP Only,0
4773,400,1127.0,0.25,DirectX 9.0c,1.6,Windows 2000/XP Only,1
4774,400,1103.0,0.25,DirectX 9.0c,1.5,Win 98 SE/2000/XP Only,0
4774,400,1236.0,0.25,DirectX 9.0c,2.23.5,Win 98 SE/2000/XP Only,1
4775,400,,2,Version 10,,"Windows Vista, 7, or later",0
4776,400,1105.0,1,Version 9.0c,1,"Windows XP SP3, Windows Vista, Windows 7, Windows 8, Windows 10",0
4777,400,1182.0,0.25,DirectX 9.0c,0.3,Windows 2000 / XP,0
4777,400,123.0,0.25,DirectX 9.0c,0.3,Windows 2000 / XP,1
4778,400,,4,,0.8,Windows 7 or later,0
4779,361,1103.0,6,,0.4,Windows 7 64-bit,0
4780,400,1173.0,1,DirectX 9.0c,2,Microsoft Windows XP / Windows Vista / Windows 7,0
4780,401,1106.0,2,DirectX 9.0c,2,Microsoft Windows XP / Windows Vista / Windows 7,1
4781,182,1103.0,2,,0.1,Windows XP,0
4782,400,1103.0,0.5,DirectX® 9.0c,0.8,Windows® XP/Vista,0
4783,375,1185.0,0.5,,34,,0
4783,375,200.0,1,,34,,1
4784,400,123.0,2.0,9,7,WINDOWS XP SP2/WINDOWS VISTA SP1/WINDOWS 7 ,0
4785,259,200.0,2.0,9.0,11,Windows XP SP3/Windows VISTA SP2/Windows 7/Windows 8,0
4786,259,911.0,2.0,,11,Windows XP SP3/WINDOWS VISTA SP2/WINDOWS 7/WINDOWS 8,0
4786,316,200.0,2.0,,11,Windows XP SP3/WINDOWS VISTA SP2/WINDOWS 7/WINDOWS 8,1
4787,259,200.0,3.0,Version 9.0c,11,WINDOWS VISTA/WINDOWS 7/WINDOWS 8/WINDOWS 10,0
4787,287,421.0,4.0,Version 9.0c,11,WINDOWS VISTA/WINDOWS 7/WINDOWS 8/WINDOWS 10,1
4788,328,1106.0,4,,11,Windows 7/8/10 (64-bit),0
4788,320,896.0,8,,11,Windows 7/8/10 (64-bit),1
4789,328,1106.0,4,,11,Windows 7/8/10 (64-bit),0
4789,320,896.0,8,,11,Windows 7/8/10 (64-bit),1
4790,328,1106.0,4,,11,Windows 8/10 (64-bit),0
4790,320,896.0,8,,11,Windows 8/10 (64-bit),1
4791,328,1106.0,4,Version 9.0,13,Windows 7/8/10 64-bit,0
4791,320,896.0,8,Version 11,13,Windows 10 x64,1
4792,316,1153.0,2,Version 9.0,15,Windows 7 (64-bit),0
4792,223,1007.0,8,Version 11,15,Windows 10 (64-bit),1
4793,316,1153.0,4,Version 9.0,16,Windows 10 (64-bit),0
4793,282,1007.0,8,Version 9.0,16,Windows 10 (64-bit),1
4794,400,1236.0,1,DIRECTX 9,6,Windows XP SP2/VISTA,0
4795,400,1173.0,0.25,DirectX 9.0c or higher (included on Disc 1),1.5,Windows 2000/XP,0
4795,400,1173.0,0.5,DirectX 9.0c or higher (included on Disc 1),4.7,Windows 2000/XP,1
4796,400,1173.0,0.5,"DirectX 9.0c or higher
",6.5,"Windows XP
 (Windows Vista is not officially supported.)",0
4796,400,200.0,1,"DirectX 9.0c or higher
",6.5,"Windows XP
",1
4797,400,1173.0,1,DirectX 9.0c compatible,6,"Windows XP SP2, Vista",0
4797,400,200.0,2,DirectX 9.0c compatible,8,"Windows XP SP2, Vista",1
4798,400,1173.0,1,DirectX 9.0c or higher (included on Disc),8,"Windows XP SP3, Vista SP1",0
4798,401,200.0,2,DirectX 9.0c or higher (included on Disc),8,"Windows XP SP3, Vista SP1",1
4799,400,123.0,1,DirectX 9.0c or higher (included on Disc) ,8,"Windows XP SP3, Vista SP2, 7",0
