name,price,link,company,product_seq,image,generation,capacity,clock,timing,number,ecc,xmp,expo,heatsink,heatsink_color,led,led_color,reg_date,bookmark
TeamGroup T-Force DDR4-3200 CL16 Vulcan Z Gray 패키지,121990.0,https://prod.danawa.com/info/?pcode=13658441&cate=112752,TeamGroup,13658441,//img.danawa.com/prod_img/500000/441/658/img/13658441_1.jpg?shrink=330:*&_v=20210319154121,DDR4,32,3200MHz (PC4-25600),CL16-20-20-40,2,,1.0,0,1,실버/그레이,0,,202103,
G.SKILL DDR4-3600 CL17 TRIDENT ZKK 패키지,399000.0,https://prod.danawa.com/info/?pcode=6169437&cate=112752,G.SKILL,6169437,//img.danawa.com/prod_img/500000/437/169/img/6169437_1.jpg?shrink=330:*&_v=20200821131641,DDR4,128,3600MHz (PC4-28800),CL17-19-19-39,8,,1.0,0,1,블랙,0,,201805,
TeamGroup T-Force DDR4-3600 CL18 Vulcan Z Red 패키지,121480.0,https://prod.danawa.com/info/?pcode=13696217&cate=112752,TeamGroup,13696217,//img.danawa.com/prod_img/500000/217/696/img/13696217_1.jpg?shrink=330:*&_v=20210324145615,DDR4,32,3600MHz (PC4-28800),CL18-22-22-42,2,,1.0,0,1,레드,0,,202103,
PATRIOT DDR3-1600 CL11 SIGNATURE,16690.0,https://prod.danawa.com/info/?pcode=18452129&cate=112752,PATRIOT,18452129,//img.danawa.com/prod_img/500000/129/452/img/18452129_1.jpg?shrink=330:*&_v=20221208125236,DDR3,8,1600MHz (PC3-12800),CL11,1,,,0,0,,0,,202212,
TeamGroup T-Force DDR4-3600 CL18 Delta RGB 패키지,124500.0,https://prod.danawa.com/info/?pcode=11858860&cate=112752,TeamGroup,11858860,//img.danawa.com/prod_img/500000/860/858/img/11858860_1.jpg?shrink=330:*&_v=20210319161448,DDR4,32,3600MHz (PC4-28800),CL18-22-22-42,2,,1.0,0,1,블랙,1,RGB,202007,
삼성전자 DDR3-1066 중고,1890.0,https://prod.danawa.com/info/?pcode=5579844&cate=112752,삼성전자,5579844,//img.danawa.com/prod_img/500000/844/579/img/5579844_1.jpg?shrink=330:*&_v=20200827103031,DDR3,2,1066MHz (PC3-8500),,1,,,0,0,,0,,201710,
써멀테이크 DDR4-3600 CL18 TOUGHRAM RGB 블랙 패키지,112850.0,https://prod.danawa.com/info/?pcode=10190727&cate=112752,써멀테이크,10190727,//img.danawa.com/prod_img/500000/727/190/img/10190727_1.jpg?shrink=330:*&_v=20200821131608,DDR4,16,3600MHz (PC4-28800),CL18,2,,1.0,0,1,블랙,1,RGB,201912,
써멀테이크 DDR4-4000 CL19 TOUGHRAM RGB 화이트 패키지,179000.0,https://prod.danawa.com/info/?pcode=10639113&cate=112752,써멀테이크,10639113,//img.danawa.com/prod_img/500000/113/639/img/10639113_1.jpg?shrink=330:*&_v=20200821130950,DDR4,16,4000MHz (PC4-32000),CL19,2,,1.0,0,1,화이트,1,RGB,202002,
TeamGroup T-Force DDR4-3200 CL16 XTREEM ARGB 화이트 패키지,120220.0,https://prod.danawa.com/info/?pcode=13886147&cate=112752,TeamGroup,13886147,//img.danawa.com/prod_img/500000/147/886/img/13886147_1.jpg?shrink=330:*&_v=20210413173015,DDR4,16,3200MHz (PC4-25600),CL16-18-18-38,2,,1.0,0,1,화이트,1,RGB,202102,
TeamGroup T-Force DDR4-3200 CL16 XTREEM ARGB 패키지,153200.0,https://prod.danawa.com/info/?pcode=13886378&cate=112752,TeamGroup,13886378,//img.danawa.com/prod_img/500000/378/886/img/13886378_1.jpg?shrink=330:*&_v=20210525135252,DDR4,32,3200MHz (PC4-25600),CL16-18-18-38,2,,1.0,0,1,블루,1,RGB,202009,
ESSENCORE KLEVV DDR4-3200 CL16 BOLT X,47813.0,https://prod.danawa.com/info/?pcode=11113266&cate=112752,ESSENCORE,11113266,//img.danawa.com/prod_img/500000/266/113/img/11113266_1.jpg?shrink=330:*&_v=20200821131934,DDR4,16,3200MHz (PC4-25600),CL16-18-18-38,1,,1.0,0,1,블랙,0,,202004,
CORSAIR DDR4-3200 CL16 Dominator Platinum RGB WHITE AMD 패키지,409490.0,https://prod.danawa.com/info/?pcode=11518940&cate=112752,CORSAIR,11518940,//img.danawa.com/prod_img/500000/940/518/img/11518940_1.jpg?shrink=330:*&_v=20200821131933,DDR4,32,3200MHz (PC4-25600),CL16-18-18-36,4,,1.0,0,1,화이트,1,RGB,202006,
SK하이닉스 DDR4-2666 중고,15580.0,https://prod.danawa.com/info/?pcode=10376565&cate=112752,SK하이닉스,10376565,//img.danawa.com/prod_img/500000/565/376/img/10376565_1.jpg?shrink=330:*&_v=20200826171617,DDR4,8,2666MHz (PC4-21300),,1,,,0,0,,0,,202001,
CORSAIR DDR5-6000 CL36 Dominator Platinum RGB 패키지,493710.0,https://prod.danawa.com/info/?pcode=16605326&cate=112752,CORSAIR,16605326,//img.danawa.com/prod_img/500000/326/605/img/16605326_1.jpg?shrink=330:*&_v=20220316142750,DDR5,32,6000MHz (PC5-48000),CL36-38-38-76,2,2.0,2.0,0,1,블랙,1,RGB,202203,
써멀테이크 DDR4-4000 CL19 TOUGHRAM 블랙 패키지,178600.0,https://prod.danawa.com/info/?pcode=13511324&cate=112752,써멀테이크,13511324,//img.danawa.com/prod_img/500000/324/511/img/13511324_1.jpg?shrink=330:*&_v=20210304142418,DDR4,16,4000MHz (PC4-32000),CL19,2,,1.0,0,1,블랙,0,,202103,
ADATA XPG DDR5-6400 CL32 LANCER BLADE RGB 화이트 패키지,184100.0,https://prod.danawa.com/info/?pcode=27785843&cate=112752,ADATA,27785843,//img.danawa.com/prod_img/500000/843/785/img/27785843_1.jpg?shrink=330:*&_v=20230825142841,DDR5,32,6400MHz (PC5-51200),CL32,2,2.0,2.0,1,1,화이트,1,RGB,202308,
TeamGroup T-CREATE DDR4-3200 CL22 CLASSIC 10L 패키지,230000.0,https://prod.danawa.com/info/?pcode=13942826&cate=112752,TeamGroup,13942826,//img.danawa.com/prod_img/500000/826/942/img/13942826_1.jpg?shrink=330:*&_v=20210420102035,DDR4,64,3200MHz (PC4-25600),CL22-22-22-52,2,,,0,1,실버/그레이,0,,202104,
써멀테이크 DDR4-3600 CL18 TOUGHRAM 블랙 패키지,113390.0,https://prod.danawa.com/info/?pcode=13498103&cate=112752,써멀테이크,13498103,//img.danawa.com/prod_img/500000/103/498/img/13498103_1.jpg?shrink=330:*&_v=20210303143021,DDR4,16,3600MHz (PC4-28800),CL18,2,,1.0,0,1,블랙,0,,202103,
CORSAIR DDR5-5200 CL40 Dominator Platinum RGB 패키지,540370.0,https://prod.danawa.com/info/?pcode=16239491&cate=112752,CORSAIR,16239491,//img.danawa.com/prod_img/500000/491/239/img/16239491_1.jpg?shrink=330:*&_v=20220120141816,DDR5,64,5200MHz (PC5-41600),CL40-40-40-77,2,2.0,2.0,0,1,블랙,1,RGB,202201,
TeamGroup T-Force DDR4-3600 CL18 XTREEM ARGB 화이트 패키지,127250.0,https://prod.danawa.com/info/?pcode=13885853&cate=112752,TeamGroup,13885853,//img.danawa.com/prod_img/500000/853/885/img/13885853_1.jpg?shrink=330:*&_v=20210413172016,DDR4,16,3600MHz (PC4-28800),CL18-22-22-42,2,,1.0,0,1,화이트,1,RGB,202102,
TeamGroup T-Force DDR4-3200 CL16 Vulcan Z Gray,41880.0,https://prod.danawa.com/info/?pcode=10421118&cate=112752,TeamGroup,10421118,//img.danawa.com/prod_img/500000/118/421/img/10421118_1.jpg?shrink=330:*&_v=20220617122934,DDR4,8,3200MHz (PC4-25600),CL16-20-20-40,1,,1.0,0,1,실버/그레이,0,,202001,
SK하이닉스 DDR3-1600 중고,3990.0,https://prod.danawa.com/info/?pcode=5547675&cate=112752,SK하이닉스,5547675,//img.danawa.com/prod_img/500000/675/547/img/5547675_1.jpg?shrink=330:*&_v=20220627164517,DDR3,4,1600MHz (PC3-12800),CL11,1,,,0,0,,0,,201710,
TeamGroup T-Force DDR4-3600 CL18 Vulcan Z Gray 패키지,121580.0,https://prod.danawa.com/info/?pcode=13695782&cate=112752,TeamGroup,13695782,//img.danawa.com/prod_img/500000/782/695/img/13695782_1.jpg?shrink=330:*&_v=20210324143807,DDR4,32,3600MHz (PC4-28800),CL18-22-22-42,2,,1.0,0,1,실버/그레이,0,,202103,
TeamGroup T-Force DDR4-4000 CL18-24-24 XTREEM ARGB 패키지,247500.0,https://prod.danawa.com/info/?pcode=13877960&cate=112752,TeamGroup,13877960,//img.danawa.com/prod_img/500000/960/877/img/13877960_1.jpg?shrink=330:*&_v=20210413131627,DDR4,32,4000MHz (PC4-32000),CL18-24-24-46,2,,,0,1,블루,1,RGB,202104,
ESSENCORE KLEVV DDR4-3600 CL18 CRAS XR RGB 패키지,67300.0,https://prod.danawa.com/info/?pcode=12121796&cate=112752,ESSENCORE,12121796,//img.danawa.com/prod_img/500000/796/121/img/12121796_1.jpg?shrink=330:*&_v=20200826103531,DDR4,16,3600MHz (PC4-28800),CL18-22-22-42,2,,1.0,0,1,실버/그레이,1,RGB,202008,
ADATA XPG DDR4-3600 CL18 SPECTRIX D50 RGB 패키지,109140.0,https://prod.danawa.com/info/?pcode=13324751&cate=112752,ADATA,13324751,//img.danawa.com/prod_img/500000/751/324/img/13324751_1.jpg?shrink=330:*&_v=20230510134110,DDR4,32,3600MHz (PC4-28800),CL18-22-22,2,,1.0,0,1,실버/그레이,1,RGB,202102,
TeamGroup T-Force DDR4-3200 CL16 Delta RGB 패키지,67990.0,https://prod.danawa.com/info/?pcode=6935809&cate=112752,TeamGroup T-Force,6935809,//img.danawa.com/prod_img/500000/809/935/img/6935809_1.jpg?shrink=330:*&_v=20230131090650,DDR4,16,3200MHz (PC4-25600),CL16-18-18-38,2,,1.0,0,1,블랙,1,RGB,201812,
PATRIOT DDR4-4000 CL19 VIPER STEEL 패키지,70770.0,https://prod.danawa.com/info/?pcode=7908745&cate=112752,PATRIOT,7908745,//img.danawa.com/prod_img/500000/745/908/img/7908745_1.jpg?shrink=330:*&_v=20230621163230,DDR4,16,4000MHz (PC4-32000),CL19-19-19-39,2,,1.0,0,1,실버/그레이,0,,201905,
ESSENCORE KLEVV DDR4-3200 CL16 BOLT X 패키지,,https://prod.danawa.com/info/?pcode=11113404&cate=112752,ESSENCORE,11113404,//img.danawa.com/prod_img/500000/404/113/img/11113404_1.jpg?shrink=330:*&_v=20200821131934,DDR4,32,3200MHz (PC4-25600),CL16-18-18-38,2,,1.0,0,1,블랙,0,,202004,
ADATA XPG DDR4-3600 CL18 SPECTRIX D60G RGB 패키지,70060.0,https://prod.danawa.com/info/?pcode=13089353&cate=112752,ADATA,13089353,//img.danawa.com/prod_img/500000/353/089/img/13089353_1.jpg?shrink=330:*&_v=20230314172810,DDR4,16,3600MHz (PC4-28800),CL18-22-22,2,,1.0,0,1,실버/그레이,1,RGB,202101,
SK하이닉스 DDR4-2133 중고,4990.0,https://prod.danawa.com/info/?pcode=19266941&cate=112752,SK하이닉스,19266941,//img.danawa.com/prod_img/500000/941/266/img/19266941_1.jpg?shrink=330:*&_v=20230308171237,DDR4,4,2133MHz (PC4-17000),,1,,,0,0,,0,,201608,
실리콘파워 DDR4-3200 CL22,37900.0,https://prod.danawa.com/info/?pcode=13574633&cate=112752,실리콘파워,13574633,//img.danawa.com/prod_img/500000/633/574/img/13574633_1.jpg?shrink=330:*&_v=20220805164314,DDR4,16,3200MHz (PC4-25600),CL22,1,,,0,0,,0,,202102,
ADATA XPG DDR4-3600 CL18 SPECTRIX D35G RGB 화이트 패키지,104350.0,https://prod.danawa.com/info/?pcode=20754176&cate=112752,ADATA,20754176,//img.danawa.com/prod_img/500000/176/754/img/20754176_1.jpg?shrink=330:*&_v=20230717172410,DDR4,32,3600MHz (PC4-28800),CL18,2,,1.0,0,1,화이트,1,RGB,202307,
TeamGroup DDR5-5600 CL46 Elite,,https://prod.danawa.com/info/?pcode=23563973&cate=112752,TeamGroup,23563973,//img.danawa.com/prod_img/500000/973/563/img/23563973_1.jpg?shrink=330:*&_v=20230727105629,DDR5,16,5600MHz (PC5-44800),CL46-46-46-90,1,2.0,,0,0,,0,,202307,
TeamGroup T-CREATE DDR4-3600 CL18 EXPERT OC10L 패키지,101770.0,https://prod.danawa.com/info/?pcode=13943096&cate=112752,TeamGroup,13943096,//img.danawa.com/prod_img/500000/096/943/img/13943096_1.jpg?shrink=330:*&_v=20210420103147,DDR4,16,3600MHz (PC4-28800),CL18-22-22-42,2,,,0,1,실버/그레이,0,,202104,
ADATA XPG DDR4-3200 CL16 SPECTRIX D35G RGB 화이트 패키지,102900.0,https://prod.danawa.com/info/?pcode=20754074&cate=112752,ADATA,20754074,//img.danawa.com/prod_img/500000/074/754/img/20754074_1.jpg?shrink=330:*&_v=20230717172721,DDR4,32,3200MHz (PC4-25600),CL16,2,,1.0,0,1,화이트,1,RGB,202307,
ADATA XPG DDR4-3600 CL18 SPECTRIX D35G RGB 블랙 패키지,104350.0,https://prod.danawa.com/info/?pcode=20754128&cate=112752,ADATA,20754128,//img.danawa.com/prod_img/500000/128/754/img/20754128_1.jpg?shrink=330:*&_v=20230703101630,DDR4,32,3600MHz (PC4-28800),CL18,2,,1.0,0,1,블랙,1,RGB,202307,
ESSENCORE KLEVV DDR4-3600 CL18 BOLT X,25800.0,https://prod.danawa.com/info/?pcode=11113323&cate=112752,ESSENCORE,11113323,//img.danawa.com/prod_img/500000/323/113/img/11113323_1.jpg?shrink=330:*&_v=20200821131608,DDR4,8,3600MHz (PC4-28800),CL18-22-22-42,1,,1.0,0,1,블랙,0,,202004,
Terabyte Ramonster DDR4-2666 CL19 BLACK,18650.0,https://prod.danawa.com/info/?pcode=6502718&cate=112752,Terabyte Ramonster,6502718,//img.danawa.com/prod_img/500000/718/502/img/6502718_1.jpg?shrink=330:*&_v=20221118155141,DDR4,8,2666MHz (PC4-21300),CL19,1,,,0,0,,0,,201810,
ADATA XPG DDR4-3200 CL16 SPECTRIX D35G RGB 블랙 패키지,100250.0,https://prod.danawa.com/info/?pcode=20754014&cate=112752,ADATA,20754014,//img.danawa.com/prod_img/500000/014/754/img/20754014_1.jpg?shrink=330:*&_v=20230717172102,DDR4,32,3200MHz (PC4-25600),CL16,2,,1.0,0,1,블랙,1,RGB,202307,
CORSAIR DDR5-7000 CL40 VENGEANCE RGB 패키지,316790.0,https://prod.danawa.com/info/?pcode=25638899&cate=112752,CORSAIR,25638899,//img.danawa.com/prod_img/500000/899/638/img/25638899_1.jpg?shrink=330:*&_v=20230802094547,DDR5,32,7000MHz (PC5-56000),CL40-52-52-114,2,,2.0,0,1,블랙,1,RGB,202308,
ESSENCORE KLEVV DDR5-6200 CL40 CRAS XR5 RGB 패키지,171984.0,https://prod.danawa.com/info/?pcode=18018950&cate=112752,ESSENCORE,18018950,//img.danawa.com/prod_img/500000/950/018/img/18018950_1.jpg?shrink=330:*&_v=20221018110322,DDR5,32,6200MHz (PC5-49600),CL40-42-42-78,2,2.0,2.0,0,1,화이트,1,RGB,202210,
CORSAIR DDR5-6000 CL36 VENGEANCE RGB BLACK 패키지,214510.0,https://prod.danawa.com/info/?pcode=17544278&cate=112752,CORSAIR,17544278,//img.danawa.com/prod_img/500000/278/544/img/17544278_1.jpg?shrink=330:*&_v=20220727111126,DDR5,32,6000MHz (PC5-48000),CL36-36-36-76,2,,2.0,0,1,블랙,1,RGB,202207,
삼성전자 DDR4-2933,25300.0,https://prod.danawa.com/info/?pcode=10376427&cate=112752,삼성전자,10376427,//img.danawa.com/prod_img/500000/427/376/img/10376427_1.jpg?shrink=330:*&_v=20200821132601,DDR4,8,2933MHz (PC4-23400),,1,,,0,0,,0,,202001,
킹스톤 DDR4-2666,39900.0,https://prod.danawa.com/info/?pcode=7013641&cate=112752,킹스톤,7013641,//img.danawa.com/prod_img/500000/641/013/img/7013641_1.jpg?shrink=330:*&_v=20200821132737,DDR4,8,2666MHz (PC4-21300),CL19,1,,,0,0,,0,,201901,
CYNEX DDR4-2666 CL19,23190.0,https://prod.danawa.com/info/?pcode=10523100&cate=112752,CYNEX,10523100,//img.danawa.com/prod_img/500000/100/523/img/10523100_1.jpg?shrink=330:*&_v=20200821132736,DDR4,8,2666MHz (PC4-21300),CL19-19-19-43,1,,,0,0,,0,,202002,
KINGMAX DDR4-3200 CL22,73900.0,https://prod.danawa.com/info/?pcode=13303526&cate=112752,KINGMAX,13303526,//img.danawa.com/prod_img/500000/526/303/img/13303526_1.jpg?shrink=330:*&_v=20210203153427,DDR4,16,3200MHz (PC4-25600),CL22,1,,,0,0,,0,,202102,
ADATA XPG DDR5-6000 CL30 LANCER BLADE RGB 블랙 패키지,167200.0,https://prod.danawa.com/info/?pcode=27785552&cate=112752,ADATA,27785552,//img.danawa.com/prod_img/500000/552/785/img/27785552_1.jpg?shrink=330:*&_v=20230825142711,DDR5,32,6000MHz (PC5-48000),CL30,2,2.0,2.0,1,1,블랙,1,RGB,202308,
CORSAIR DDR4-3200 CL16 VENGEANCE RGB RT WHITE 패키지,134280.0,https://prod.danawa.com/info/?pcode=15097145&cate=112752,CORSAIR,15097145,//img.danawa.com/prod_img/500000/145/097/img/15097145_1.jpg?shrink=330:*&_v=20210826145448,DDR4,16,3200MHz (PC4-25600),CL16-20-20-38,2,,1.0,0,1,화이트,1,RGB,202108,
삼성전자 DDR2-667 중고,1790.0,https://prod.danawa.com/info/?pcode=5580669&cate=112752,삼성전자,5580669,//img.danawa.com/prod_img/500000/669/580/img/5580669_1.jpg?shrink=330:*&_v=20200827104234,DDR2,1,667MHz (PC2-5300),,1,,,0,0,,0,,201710,
G.SKILL DDR4-3200 CL16 TRIDENT ZKO 패키지,72800.0,https://prod.danawa.com/info/?pcode=4244250&cate=112752,G.SKILL,4244250,//img.danawa.com/prod_img/500000/250/244/img/4244250_1.jpg?shrink=330:*&_v=20220825180022,DDR4,16,3200MHz (PC4-25600),CL16-18-18-38,2,,1.0,0,1,블랙,0,,201607,
실리콘파워 DDR3-1600 중고,13350.0,https://prod.danawa.com/info/?pcode=5747131&cate=112752,실리콘파워,5747131,//img.danawa.com/prod_img/500000/131/747/img/5747131_1.jpg?shrink=330:*&_v=20200827101210,DDR3,8,1600MHz (PC3-12800),CL11,1,,,0,0,,0,,201712,
CORSAIR DDR4-3600 CL18 VENGEANCE RGB RS 패키지,283440.0,https://prod.danawa.com/info/?pcode=15098390&cate=112752,CORSAIR,15098390,//img.danawa.com/prod_img/500000/390/098/img/15098390_1.jpg?shrink=330:*&_v=20210826154607,DDR4,32,3600MHz (PC4-28800),CL18-22-22-42,2,,1.0,0,1,블랙,1,RGB,202108,
SK하이닉스 DDR4-3200 중고,,https://prod.danawa.com/info/?pcode=15577976&cate=112752,SK하이닉스,15577976,//img.danawa.com/prod_img/500000/976/577/img/15577976_1.jpg?shrink=330:*&_v=20220512101813,DDR4,8,3200MHz (PC4-25600),,1,,,0,0,,0,,202111,
실리콘파워 DDR4-2666 CL19,19700.0,https://prod.danawa.com/info/?pcode=13304453&cate=112752,실리콘파워,13304453,//img.danawa.com/prod_img/500000/453/304/img/13304453_1.jpg?shrink=330:*&_v=20210521091738,DDR4,4,2666MHz (PC4-21300),CL19,1,,,0,0,,0,,202102,
KINGMAX DDR4-2666 CL19,30900.0,https://prod.danawa.com/info/?pcode=13050284&cate=112752,KINGMAX,13050284,//img.danawa.com/prod_img/500000/284/050/img/13050284_1.jpg?shrink=330:*&_v=20210104135121,DDR4,8,2666MHz (PC4-21300),CL19,1,,,0,0,,0,,202101,
CYNEX DDR3-1600 중고,,https://prod.danawa.com/info/?pcode=16979141&cate=112752,CYNEX,16979141,//img.danawa.com/prod_img/500000/141/979/img/16979141_1.jpg?shrink=330:*&_v=20220504093913,DDR3,8,1600MHz (PC3-12800),CL11,1,,,0,0,,0,,201305,
Terabyte Ramonster DDR4-2666 CL19,,https://prod.danawa.com/info/?pcode=16209566&cate=112752,Terabyte Ramonster,16209566,//img.danawa.com/prod_img/500000/566/209/img/16209566_1.jpg?shrink=330:*&_v=20221115122857,DDR4,8,2666MHz (PC4-21300),CL19,1,,,0,0,,0,,202201,
SK하이닉스 DDR4-2400 중고,5110.0,https://prod.danawa.com/info/?pcode=19266986&cate=112752,SK하이닉스,19266986,//img.danawa.com/prod_img/500000/986/266/img/19266986_1.jpg?shrink=330:*&_v=20230308171408,DDR4,4,2400MHz (PC4-19200),,1,,,0,0,,0,,201712,
AFOX DDR4-2666 CL19,,https://prod.danawa.com/info/?pcode=6907660&cate=112752,AFOX,6907660,//img.danawa.com/prod_img/500000/660/907/img/6907660_1.jpg?shrink=330:*&_v=20200821132737,DDR4,4,2666MHz (PC4-21300),CL19,1,,,0,0,,0,,201812,
CORSAIR DDR5-6000 CL30 VENGEANCE RGB BLACK 패키지,205000.0,https://prod.danawa.com/info/?pcode=27665987&cate=112752,CORSAIR,27665987,//img.danawa.com/prod_img/500000/987/665/img/27665987_1.jpg?shrink=330:*&_v=20230821153919,DDR5,32,6000MHz (PC5-48000),CL30-36-36-76,2,,2.0,0,1,블랙,1,RGB,202308,
ESSENCORE KLEVV DDR4-3600 CL18 BOLT X 패키지,95000.0,https://prod.danawa.com/info/?pcode=11113416&cate=112752,ESSENCORE,11113416,//img.danawa.com/prod_img/500000/416/113/img/11113416_1.jpg?shrink=330:*&_v=20200821131607,DDR4,16,3600MHz (PC4-28800),CL18-22-22-42,2,,1.0,0,1,블랙,0,,202004,
Terabyte Ramonster DDR4-3200 CL22 BLACK,32500.0,https://prod.danawa.com/info/?pcode=11055783&cate=112752,Terabyte,11055783,//img.danawa.com/prod_img/500000/783/055/img/11055783_1.jpg?shrink=330:*&_v=20221115130448,DDR4,16,3200MHz (PC4-25600),CL22,1,,,0,0,,0,,202004,
ESSENCORE KLEVV DDR5-6000 CL30 BOLT V 패키지,,https://prod.danawa.com/info/?pcode=21481415&cate=112752,ESSENCORE,21481415,//img.danawa.com/prod_img/500000/415/481/img/21481415_1.jpg?shrink=330:*&_v=20230711124707,DDR5,32,6000MHz (PC5-48000),CL30-36-36-76,2,2.0,2.0,1,1,블랙,0,,202307,
V-Color BLACK DDR4-3200 벌크,18900.0,https://prod.danawa.com/info/?pcode=16664129&cate=112752,V-Color,16664129,//img.danawa.com/prod_img/500000/129/664/img/16664129_1.jpg?shrink=330:*&_v=20220323164135,DDR4,8,3200MHz (PC4-25600),CL22-22-22-52,1,,,0,0,,0,,202003,
ESSENCORE KLEVV DDR4-3600 CL18 BOLT XR 패키지,52300.0,https://prod.danawa.com/info/?pcode=12152177&cate=112752,ESSENCORE,12152177,//img.danawa.com/prod_img/500000/177/152/img/12152177_1.jpg?shrink=330:*&_v=20200831100638,DDR4,16,3600MHz (PC4-28800),CL18-22-22-42,2,,1.0,0,1,실버/그레이,0,,202008,
써멀테이크 DDR4-4400 CL19 TOUGHRAM RGB 블랙 패키지,179000.0,https://prod.danawa.com/info/?pcode=10639044&cate=112752,써멀테이크,10639044,//img.danawa.com/prod_img/500000/044/639/img/10639044_1.jpg?shrink=330:*&_v=20200821130632,DDR4,16,4400MHz (PC4-35200),CL19,2,,1.0,0,1,블랙,1,RGB,202002,
CORSAIR DDR5-7200 CL34 VENGEANCE RGB BLACK 패키지,428990.0,https://prod.danawa.com/info/?pcode=18490316&cate=112752,CORSAIR,18490316,//img.danawa.com/prod_img/500000/316/490/img/18490316_1.jpg?shrink=330:*&_v=20221213150258,DDR5,32,7200MHz (PC5-57600),CL34-44-44-96,2,,2.0,0,1,블랙,1,RGB,202212,
SK하이닉스 DDR2-800 중고,84930.0,https://prod.danawa.com/info/?pcode=17241983&cate=112752,SK하이닉스,17241983,//img.danawa.com/prod_img/500000/983/241/img/17241983_1.jpg?shrink=330:*&_v=20220613165739,DDR2,4,800MHz (PC2-6400),CL6,1,,,0,0,,0,,201801,
실리콘파워 DDR4-3600 CL18 Xpower Zenith RGB,125000.0,https://prod.danawa.com/info/?pcode=16047473&cate=112752,실리콘파워,16047473,//img.danawa.com/prod_img/500000/473/047/img/16047473_1.jpg?shrink=330:*&_v=20221129080548,DDR4,32,3600MHz (PC4-28800),CL18-22-22-42,2,,,0,1,블랙,1,RGB,202112,
SK하이닉스 DDR5-5600 병행수입,82230.0,https://prod.danawa.com/info/?pcode=18698351&cate=112752,SK하이닉스,18698351,//img.danawa.com/prod_img/500000/351/698/img/18698351_1.jpg?shrink=330:*&_v=20230109092253,DDR5,16,5600MHz (PC5-44800),,1,,,0,0,,0,,202301,
킹스톤 DDR3-1600,58480.0,https://prod.danawa.com/info/?pcode=2375179&cate=112752,킹스톤,2375179,//img.danawa.com/prod_img/500000/179/375/img/2375179_1.jpg?shrink=330:*&_v=20200821134822,DDR3,8,1600MHz (PC3-12800),,1,,,0,0,,0,,201312,
마이크론 Crucial DDR3-1600 중고,14510.0,https://prod.danawa.com/info/?pcode=5850669&cate=112752,마이크론 Crucial,5850669,//img.danawa.com/prod_img/500000/669/850/img/5850669_1.jpg?shrink=330:*&_v=20200827101210,DDR3,8,1600MHz (PC3-12800),,1,,,0,0,,0,,201801,
CORSAIR DDR4-3600 CL18 VENGEANCE RGB PRO SL WHITE 패키지 해외구매,143800.0,https://prod.danawa.com/info/?pcode=17663882&cate=112752,CORSAIR,17663882,//img.danawa.com/prod_img/500000/882/663/img/17663882_1.jpg?shrink=330:*&_v=20220816155154,DDR4,32,3600MHz (PC4-28800),CL18-22-22-42,2,,1.0,0,1,화이트,1,RGB,202101,
Terabyte Ramonster DDR3-1600 CL11,12100.0,https://prod.danawa.com/info/?pcode=20666786&cate=112752,Terabyte,20666786,//img.danawa.com/prod_img/500000/786/666/img/20666786_1.jpg?shrink=330:*&_v=20230623160057,DDR3,4,1600MHz (PC3-12800),CL11,1,,,0,0,,0,,202306,
SK하이닉스 DDR3-1600,,https://prod.danawa.com/info/?pcode=5947795&cate=112752,SK하이닉스,5947795,//img.danawa.com/prod_img/500000/795/947/img/5947795_1.jpg?shrink=330:*&_v=20200821134822,DDR3,2,1600MHz (PC3-12800),,1,,,0,0,,0,,201803,
TeamGroup DDR3-1600 Elite,37300.0,https://prod.danawa.com/info/?pcode=1699045&cate=112752,TeamGroup,1699045,//img.danawa.com/prod_img/500000/045/699/img/1699045_1.jpg?shrink=330:*&_v=20210325145808,DDR3,8,1600MHz (PC3-12800),CL11-11-11-28,1,,,0,0,,0,,201206,
킹스톤 DDR4-3200,44500.0,https://prod.danawa.com/info/?pcode=10558302&cate=112752,킹스톤,10558302,//img.danawa.com/prod_img/500000/302/558/img/10558302_1.jpg?shrink=330:*&_v=20200821131934,DDR4,8,3200MHz (PC4-25600),CL22,1,,,0,0,,0,,202002,
ACPI DDR3-1600,,https://prod.danawa.com/info/?pcode=10363848&cate=112752,ACPI,10363848,//img.danawa.com/prod_img/500000/848/363/img/10363848_1.jpg?shrink=330:*&_v=20200821134821,DDR3,8,1600MHz (PC3-12800),,1,,,0,0,,0,,202001,
트랜센드 DDR3-1600,,https://prod.danawa.com/info/?pcode=8111455&cate=112752,트랜센드,8111455,//img.danawa.com/prod_img/500000/455/111/img/8111455_1.jpg?shrink=330:*&_v=20200821134821,DDR3,4,1600MHz (PC3-12800),CL11,1,,,0,0,,0,,201906,
LANSON DDR3-1600,,https://prod.danawa.com/info/?pcode=5691867&cate=112752,LANSON,5691867,//img.danawa.com/prod_img/500000/867/691/img/5691867_1.jpg?shrink=330:*&_v=20200821134822,DDR3,8,1600MHz (PC3-12800),,1,,,0,0,,0,,201711,
CYNEX DDR3-1600,,https://prod.danawa.com/info/?pcode=2030360&cate=112752,CYNEX,2030360,//img.danawa.com/prod_img/500000/360/030/img/2030360_1.jpg?shrink=330:*&_v=20200821134957,DDR3,8,1600MHz (PC3-12800),CL11,1,,,0,0,,0,,201305,
